match_id	deck	version	played_at	opponent	result	turn_order	start_quality	opening_hand_quality	sequencing_quality	issue_tags	positive_tags	cards_shined	cards_failed	game_context	session_or_event	focus_matchup	notes
ae2fb3a6-73ed-4c36-9023-435d2d431f49	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-05T15:41:00.000Z	Mega Greninja	loss	second	okay	good	good	bench pressure|missed setup			Counter Catcher	testing	RB vessel check	Mega Greninja	Lost to Mega Greninja. bench pressure snowballed before Playtest 250 - Raging Bolt Lab stabilized.
a1f1ad36-42d1-4768-a845-5073754d4cc4	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-06T16:54:00.000Z	Mega Greninja	loss	first	okay	good	bad	bench pressure|missed setup			Counter Catcher	testing	RB vessel check	Mega Greninja	v2 Vessel Package dropped a game to Mega Greninja. bench pressure and missed setup showed up again.
ee780f6f-19e6-44a8-8f1e-a97687ad0915	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-07T17:07:00.000Z	Mega Greninja	loss	second	okay	great	bad	bench pressure|missed setup			Counter Catcher	testing	RB vessel check	Mega Greninja	Another Mega Greninja loss. Need to review bench pressure before the next sample.
5650342f-83a0-472c-88da-9838b26308e5	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-08T18:20:00.000Z	Mega Greninja	loss	second	good	okay	good	bench pressure|missed setup			Counter Catcher	testing	RB vessel check	Mega Greninja	Lost to Mega Greninja. bench pressure snowballed before Playtest 250 - Raging Bolt Lab stabilized.
c95c610f-399d-4636-ae97-dc4de96f54ce	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-09T19:33:00.000Z	Mega Greninja	loss	second	good	okay	good	bench pressure|missed setup			Counter Catcher	testing	RB vessel check	Mega Greninja	v2 Vessel Package dropped a game to Mega Greninja. bench pressure and missed setup showed up again.
1d5dcf4a-20d6-453e-b189-628ff53efa29	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-10T09:46:00.000Z	Mega Greninja	loss	first	great	good	okay	bench pressure|missed setup			Counter Catcher	testing	RB vessel check	Mega Greninja	Another Mega Greninja loss. Need to review bench pressure before the next sample.
7d67fdbf-84b6-4ef6-8ed5-b18813025f1f	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-11T10:59:00.000Z	Mega Greninja	loss	second	good	bad	good	bench pressure|missed setup			Counter Catcher	testing	RB vessel check	Mega Greninja	Lost to Mega Greninja. bench pressure snowballed before Playtest 250 - Raging Bolt Lab stabilized.
47bd01f8-6479-4442-9377-bdefa6171994	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-12T11:12:00.000Z	Mega Greninja	loss	first	good	great	okay	bench pressure|missed setup			Counter Catcher	testing	RB vessel check	Mega Greninja	v2 Vessel Package dropped a game to Mega Greninja. bench pressure and missed setup showed up again.
c419f444-c1ab-4063-9da2-c6bfcb52ccf1	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-13T12:25:00.000Z	Mega Greninja	tie	second	great	good	bad					testing	RB vessel check	Mega Greninja	Mega Greninja tie. Need one cleaner turn to convert this sample into a read.
2bf8b8b3-aa82-476a-907f-55a0aae6c7d2	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-14T13:38:00.000Z	Mega Greninja	win	first	good	good	great		key tech mattered|strong recovery	Mimikyu		testing	RB anti-bench mission	Mega Greninja	Beat Mega Greninja. key tech mattered carried the middle turns.
eb8f3103-591d-45bc-90b1-7c519d4a1038	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-15T14:51:00.000Z	Mega Greninja	win	unknown	great	great	good		key tech mattered|strong recovery	Mimikyu		testing	RB anti-bench mission	Mega Greninja	v3 Anti-Bench held together into Mega Greninja. key tech mattered and strong recovery were real.
9d2bf5c2-9864-4134-bced-768d03071265	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-16T15:04:00.000Z	Mega Greninja	win	first	great	good	good		key tech mattered	Mimikyu		testing	RB anti-bench mission	Mega Greninja	Win vs Mega Greninja. key tech mattered mattered more than expected.
e555b007-45f1-4d0f-b018-63e3b200bb30	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-17T16:17:00.000Z	Mega Greninja	win	second	bad	okay	good		key tech mattered|strong recovery	Mimikyu		testing	RB anti-bench mission	Mega Greninja	Beat Mega Greninja. key tech mattered carried the middle turns.
87a80268-2af7-4fcf-a034-ef92e3e91d75	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-18T17:30:00.000Z	Mega Greninja	loss	first	great	good	okay	bench pressure|missed setup			Switch Cart	testing	RB anti-bench mission	Mega Greninja	v3 Anti-Bench dropped a game to Mega Greninja. bench pressure and missed setup showed up again.
5a83e0eb-6a32-403b-9608-7b463c1cfc9f	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-19T18:43:00.000Z	Mega Greninja	loss	second	great	good	great	bench pressure|missed setup			Switch Cart	testing	RB anti-bench mission	Mega Greninja	Another Mega Greninja loss. Need to review bench pressure before the next sample.
c60dc1f2-a7c0-450b-bf9a-a8f63fd2c378	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-20T19:56:00.000Z	Mega Greninja	loss	first	good	great	okay	bench pressure|missed setup			Switch Cart	testing	RB anti-bench mission	Mega Greninja	Lost to Mega Greninja. bench pressure snowballed before Playtest 250 - Raging Bolt Lab stabilized.
22a446d3-5b96-4e01-8c99-662971741314	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-21T09:09:00.000Z	Mega Greninja	loss	second	bad	okay	good	bench pressure|missed setup			Switch Cart	testing	RB anti-bench mission	Mega Greninja	v3 Anti-Bench dropped a game to Mega Greninja. bench pressure and missed setup showed up again.
79a9b80f-f772-433e-8303-a803ccd73896	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-22T10:22:00.000Z	Mega Greninja	loss	first	great	okay	good	bench pressure|missed setup			Switch Cart	testing	RB anti-bench mission	Mega Greninja	Another Mega Greninja loss. Need to review bench pressure before the next sample.
55297c12-9c0b-4416-a16c-0c01b10a22c4	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-23T11:35:00.000Z	Mega Greninja	loss	second	okay	good	great	bench pressure|missed setup			Switch Cart	testing	RB anti-bench mission	Mega Greninja	Lost to Mega Greninja. bench pressure snowballed before Playtest 250 - Raging Bolt Lab stabilized.
937de334-84e9-4b59-8464-9a2bcf45a5ad	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-24T12:48:00.000Z	Mega Greninja	loss	first	okay	okay	good	bench pressure|missed setup			Switch Cart	testing	RB anti-bench mission	Mega Greninja	v3 Anti-Bench dropped a game to Mega Greninja. bench pressure and missed setup showed up again.
0b0eec6a-7919-4171-8984-3d876364ca80	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-25T13:01:00.000Z	Mega Greninja	loss	second	good	good	good	bench pressure|missed setup			Switch Cart	testing	RB anti-bench mission	Mega Greninja	Another Mega Greninja loss. Need to review bench pressure before the next sample.
f5887222-6f4d-4914-8011-9e0e2c78051f	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-26T14:14:00.000Z	Mega Greninja	tie	first	good	okay	good		good prize plan			testing	RB anti-bench mission	Mega Greninja	Timed tie vs Mega Greninja. Game stayed close but the prize race never broke open.
17324d7d-ab12-4734-920a-43dd5977ec0c	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-27T15:27:00.000Z	Mega Greninja	tie	second	good	good	good		good prize plan			testing	RB anti-bench mission	Mega Greninja	Mega Greninja tie. Need one cleaner turn to convert this sample into a read.
b2cabbe9-f7db-4b70-97a6-23c3cb5534db	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-28T16:40:00.000Z	Dragapult Dusknoir	loss	unknown	okay	okay	bad	missed setup|supporter drought			Lumineon V	testing	RB spread check		Lost to Dragapult Dusknoir. missed setup snowballed before Playtest 250 - Raging Bolt Lab stabilized.
12fa74fe-e10d-4b57-998d-1f43c937b2cf	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-29T17:53:00.000Z	Dragapult Dusknoir	loss	second	great	great	great	missed setup|tempo loss			Lumineon V	testing	RB spread check		v2 Vessel Package dropped a game to Dragapult Dusknoir. missed setup and tempo loss showed up again.
eeff6e97-9ed9-48a4-a1e0-5eb1472e904e	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-30T18:06:00.000Z	Dragapult Dusknoir	loss	first	okay	good	okay	missed setup|tempo loss			Lumineon V	testing	RB spread check		Another Dragapult Dusknoir loss. Need to review missed setup before the next sample.
938c9e21-a387-4dda-bfb4-3923b714e511	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-05-31T19:19:00.000Z	Dragapult Dusknoir	loss	unknown	okay	bad	bad	missed setup|poor prize trade			Lumineon V	testing	RB spread check		Lost to Dragapult Dusknoir. missed setup snowballed before Playtest 250 - Raging Bolt Lab stabilized.
99f75f06-d4d5-484b-9f8e-1f0a16aaf387	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-01T09:32:00.000Z	Dragapult Dusknoir	tie	first	bad	bad	okay					testing	RB spread check		Timed tie vs Dragapult Dusknoir. Game stayed close but the prize race never broke open.
f7f058e6-510b-4646-83f2-ef6f83e14c07	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-02T10:45:00.000Z	Dragapult Dusknoir	win	second	good	good	good		good prize plan|key tech mattered	Teal Mask Ogerpon ex		testing	RB spread check		Win vs Dragapult Dusknoir. good prize plan mattered more than expected.
5d1205d5-5738-4c9d-8f6d-3f2048815056	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-03T11:58:00.000Z	Dragapult Dusknoir	win	unknown	okay	good	okay		good prize plan|strong recovery	Teal Mask Ogerpon ex		testing	RB spread check		Beat Dragapult Dusknoir. good prize plan carried the middle turns.
b8748acf-7370-4556-b550-613526b19a44	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-04T12:11:00.000Z	Dragapult Dusknoir	win	second	great	okay	okay		good prize plan|strong recovery	Teal Mask Ogerpon ex		testing	RB spread check		v2 Vessel Package held together into Dragapult Dusknoir. good prize plan and strong recovery were real.
757275c3-986f-4284-b81d-7731c85086b9	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-05T13:24:00.000Z	Dragapult Dusknoir	win	first	okay	great	good		good prize plan|key tech mattered	Teal Mask Ogerpon ex		testing	RB spread check		Win vs Dragapult Dusknoir. good prize plan mattered more than expected.
6012df5d-1f32-401a-8ada-2b81586adbee	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-06T14:37:00.000Z	Dragapult Dusknoir	win	unknown	great	good	good		good prize plan|key tech mattered	Teal Mask Ogerpon ex		testing	RB spread check		Beat Dragapult Dusknoir. good prize plan carried the middle turns.
7c55209c-41df-46ed-be0f-3c3cc62f8af5	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-07T15:50:00.000Z	Dragapult Dusknoir	win	first	good	good	okay		good prize plan|key tech mattered	Teal Mask Ogerpon ex		testing	RB spread check		v2 Vessel Package held together into Dragapult Dusknoir. good prize plan and key tech mattered were real.
543c6a51-7392-4654-8740-4b242ef5658f	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-08T16:03:00.000Z	Dragapult Dusknoir	win	second	good	great	good		good prize plan|favorable matchup	Teal Mask Ogerpon ex		testing	RB spread check		Win vs Dragapult Dusknoir. good prize plan mattered more than expected.
53a58949-5598-47e5-85f5-2f2525aac3c1	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-09T17:16:00.000Z	Charizard ex	win	first	good	good	good		Good Tech|favorable matchup	Munkidori		competitive	League challenge		Beat Charizard ex. Good Tech carried the middle turns.
1784c261-ab72-4a56-a1ec-f1b302f6d071	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-10T18:29:00.000Z	Charizard ex	win	second	great	good	bad		Good Tech|key tech mattered	Munkidori		testing	RB charizard reps		v2 Vessel Package held together into Charizard ex. Good Tech and key tech mattered were real.
0a1ce4d2-3752-48ab-a8d4-87e7ce616ba8	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-11T19:42:00.000Z	Charizard ex	win	first	good	great	great		Good Tech|key tech mattered	Munkidori		testing	RB charizard reps		Win vs Charizard ex. Good Tech mattered more than expected.
0e965560-641a-4410-b588-b4e8f84003ad	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-06-12T09:55:00.000Z	Charizard ex	win	second	good	good	great		Good Tech|favorable matchup	Munkidori		testing	RB charizard reps		Beat Charizard ex. Good Tech carried the middle turns.
1fb94bca-c4ac-4b89-ab1a-00dad051f615	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-04-18T10:08:00.000Z	Charizard ex	win	first	good	good	bad		Good Tech|favorable matchup	Munkidori		competitive	League challenge		v2 Vessel Package held together into Charizard ex. Good Tech and favorable matchup were real.
593f1d5f-783f-48a5-b636-4bf576138d8a	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-04-19T11:21:00.000Z	Charizard ex	win	second	good	good	good		Good Tech|key tech mattered	Munkidori		testing	RB charizard reps		Win vs Charizard ex. Good Tech mattered more than expected.
70ff6ed1-d395-43a0-b77d-c39fff0ea082	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-04-20T12:34:00.000Z	Charizard ex	loss	first	good	okay	good	poor prize trade|tempo loss			Boss's Orders	testing	RB charizard reps		Lost to Charizard ex. poor prize trade snowballed before Playtest 250 - Raging Bolt Lab stabilized.
323eada5-dd2c-4407-8fbd-69b4137109b0	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-04-21T13:47:00.000Z	Charizard ex	loss	second	good	good	okay	poor prize trade			Boss's Orders	testing	RB charizard reps		v2 Vessel Package dropped a game to Charizard ex. poor prize trade showed up again.
5899566e-f975-4066-ae27-a5af733c044f	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-04-22T14:00:00.000Z	Charizard ex	loss	first	okay	great	good	poor prize trade|missed setup			Boss's Orders	competitive	League challenge		Another Charizard ex loss. Need to review poor prize trade before the next sample.
9deda736-21f7-476f-b5dc-c007be5888a8	Playtest 250 - Raging Bolt Lab	v2 Vessel Package	2026-04-23T15:13:00.000Z	Charizard ex	tie	second	good	okay	good					testing	RB charizard reps		Charizard ex tie. Need one cleaner turn to convert this sample into a read.
4a7160b7-cf66-490a-9cf5-06904161ca8a	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-04-24T16:26:00.000Z	Gardevoir	win	second	bad	okay	good		good prize plan|strong recovery			testing	RB gardevoir testing		Beat Gardevoir. good prize plan carried the middle turns.
c5aab97b-6f46-49ea-9be4-3ad05ccce392	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-04-25T17:39:00.000Z	Gardevoir	win	second	great	good	okay		good prize plan|strong recovery			testing	RB gardevoir testing		v3 Anti-Bench held together into Gardevoir. good prize plan and strong recovery were real.
2463807d-b754-440b-84da-4dcf83c96537	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-04-26T18:52:00.000Z	Gardevoir	win	first	great	good	great		good prize plan|key tech mattered			testing	RB gardevoir testing		Win vs Gardevoir. good prize plan mattered more than expected.
82680a60-f659-4b03-bd8a-0bfec0cef752	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-04-27T19:05:00.000Z	Gardevoir	win	second	okay	bad	bad		good prize plan|favorable matchup			testing	RB gardevoir testing		Beat Gardevoir. good prize plan carried the middle turns.
24ca4fac-aaae-4fc3-9e71-3ee16b3edcac	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-04-28T09:18:00.000Z	Gardevoir	win	first	okay	bad	bad		good prize plan|key tech mattered			testing	RB gardevoir testing		v3 Anti-Bench held together into Gardevoir. good prize plan and key tech mattered were real.
e77a302b-ad92-43ee-82fa-d154c7569239	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-04-29T10:31:00.000Z	Gardevoir	loss	second	great	okay	great	tempo loss|supporter drought				testing	RB gardevoir testing		Another Gardevoir loss. Need to review tempo loss before the next sample.
416f665f-5c37-4389-bf04-ae0ec61e09e8	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-04-30T11:44:00.000Z	Gardevoir	loss	second	great	okay	great	tempo loss				testing	RB gardevoir testing		Lost to Gardevoir. tempo loss snowballed before Playtest 250 - Raging Bolt Lab stabilized.
8f8e0554-d613-424c-8768-5a5ffe99d17d	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-01T12:57:00.000Z	Gardevoir	loss	second	bad	bad	good	tempo loss				testing	RB gardevoir testing		v3 Anti-Bench dropped a game to Gardevoir. tempo loss showed up again.
c3c2c2c4-0e1a-498b-b928-a74f3f9f1223	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-02T13:10:00.000Z	Gardevoir	loss	first	good	good	bad	tempo loss|poor prize trade				testing	RB gardevoir testing		Another Gardevoir loss. Need to review tempo loss before the next sample.
c0d97ac3-f1a9-4dab-884e-fe26ac1275a1	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-03T14:23:00.000Z	Gardevoir	tie	second	bad	great	okay	supporter drought	good prize plan			testing	RB gardevoir testing		Gardevoir tie. Need one cleaner turn to convert this sample into a read.
dc61a318-d7d3-4402-b72c-244f44c2a610	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-04T15:36:00.000Z	Raging Bolt	win	second	okay	bad	good		clean sequencing|favorable matchup			testing	RB mirror work		Beat Raging Bolt. clean sequencing carried the middle turns.
75662456-6f62-4416-83ad-d10a8e4618e7	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-05T16:49:00.000Z	Raging Bolt	win	first	great	good	good		clean sequencing|favorable matchup			testing	RB mirror work		v3 Anti-Bench held together into Raging Bolt. clean sequencing and favorable matchup were real.
06b30225-9bec-4f44-a38d-9778135d2fc3	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-06T17:02:00.000Z	Raging Bolt	loss	first	bad	okay	good	prize map error|poor prize trade				testing	RB mirror work		Another Raging Bolt loss. Need to review prize map error before the next sample.
e60b8f65-f4b2-41ab-98c7-49614b983a8a	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-07T18:15:00.000Z	Raging Bolt	tie	second	bad	good	okay					testing	RB mirror work		Raging Bolt tie. Need one cleaner turn to convert this sample into a read.
177d7b4f-1234-42b4-a6d5-f502c74e9984	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-08T19:28:00.000Z	Rogue decks	win	unknown	okay	good	bad		favorable matchup|strong recovery			testing	RB rogue sweep		Beat Rogue decks. favorable matchup carried the middle turns.
94a6c533-53db-4055-8ff6-0169a3c2c8b9	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-09T09:41:00.000Z	Rogue decks	win	unknown	bad	great	great		favorable matchup|strong recovery			testing	RB rogue sweep		v3 Anti-Bench held together into Rogue decks. favorable matchup and strong recovery were real.
47cbf601-a483-4f82-a4ad-d2c30e7b5bb1	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-10T10:54:00.000Z	Rogue decks	loss	unknown	okay	good	great	matchup knowledge|supporter drought				testing	RB rogue sweep		Another Rogue decks loss. Need to review matchup knowledge before the next sample.
f68af7ca-c4ba-4bca-9f04-24d7ee1a67a9	Playtest 250 - Raging Bolt Lab	v3 Anti-Bench	2026-05-11T11:07:00.000Z	Rogue decks	tie	unknown	good	okay	bad					testing	RB rogue sweep		Rogue decks tie. Need one cleaner turn to convert this sample into a read.
e25f101f-30dc-4250-9b38-1ef7990e4620	Playtest 250 - Dragapult Dusknoir	v1 Bare Bones	2026-05-12T12:20:00.000Z	Raging Bolt	loss	unknown	bad	bad	good	bad sequencing|tempo loss			Rare Candy	testing	Dragapult shell audit		Lost to Raging Bolt. bad sequencing snowballed before Playtest 250 - Dragapult Dusknoir stabilized.
58a4fb51-e0b2-4a7b-a135-e9752325607d	Playtest 250 - Dragapult Dusknoir	v1 Bare Bones	2026-05-13T13:33:00.000Z	Raging Bolt	loss	second	okay	great	good	bad sequencing|tempo loss			Rare Candy	testing	Dragapult shell audit		v1 Bare Bones dropped a game to Raging Bolt. bad sequencing and tempo loss showed up again.
f858b01f-838b-4496-9725-e9c1b0c4466f	Playtest 250 - Dragapult Dusknoir	v1 Bare Bones	2026-05-14T14:46:00.000Z	Raging Bolt	loss	first	okay	good	okay	bad sequencing|tempo loss			Rare Candy	testing	Dragapult shell audit		Another Raging Bolt loss. Need to review bad sequencing before the next sample.
6a44ce4b-0759-4a62-9e04-35734e7090ff	Playtest 250 - Dragapult Dusknoir	v1 Bare Bones	2026-05-15T15:59:00.000Z	Raging Bolt	loss	unknown	good	okay	bad	bad sequencing|tempo loss			Rare Candy	testing	Dragapult shell audit		Lost to Raging Bolt. bad sequencing snowballed before Playtest 250 - Dragapult Dusknoir stabilized.
dbb43fde-46d1-496a-b6e0-3e455e5a2104	Playtest 250 - Dragapult Dusknoir	v1 Bare Bones	2026-05-16T16:12:00.000Z	Raging Bolt	loss	first	okay	okay	bad	bad sequencing|tempo loss			Rare Candy	testing	Dragapult shell audit		v1 Bare Bones dropped a game to Raging Bolt. bad sequencing and tempo loss showed up again.
3cff6ff3-7288-4550-adee-d0b97d735de9	Playtest 250 - Dragapult Dusknoir	v1 Bare Bones	2026-05-17T17:25:00.000Z	Raging Bolt	loss	second	good	okay	bad	bad sequencing|tempo loss			Rare Candy	testing	Dragapult shell audit		Another Raging Bolt loss. Need to review bad sequencing before the next sample.
